date,ADS_Index
1996:06:15,0.483193
1996:06:16,0.469111
1996:06:17,0.45488
1996:06:18,0.440497
1996:06:19,0.425958
1996:06:20,0.411258
1996:06:21,0.396392
1996:06:22,0.381357
1996:06:23,0.366148
1996:06:24,0.350609
1996:06:25,0.334737
1996:06:26,0.318527
1996:06:27,0.301974
1996:06:28,0.285073
1996:06:29,0.267819
1996:06:30,0.250206
1996:07:01,0.232615
1996:07:02,0.216178
1996:07:03,0.200892
1996:07:04,0.186752
1996:07:05,0.173753
1996:07:06,0.161891
1996:07:07,0.151163
1996:07:08,0.141563
1996:07:09,0.133089
1996:07:10,0.125736
1996:07:11,0.119504
1996:07:12,0.114391
1996:07:13,0.110394
1996:07:14,0.107513
1996:07:15,0.104851
1996:07:16,0.102407
1996:07:17,0.100181
1996:07:18,0.098172
1996:07:19,0.096379
1996:07:20,0.0948019
1996:07:21,0.0934399
1996:07:22,0.0927213
1996:07:23,0.0926457
1996:07:24,0.0932131
1996:07:25,0.0944237
1996:07:26,0.0962779
1996:07:27,0.0987763
1996:07:28,0.101919
1996:07:29,0.105884
1996:07:30,0.110672
1996:07:31,0.116284
1996:08:01,0.122723
1996:08:02,0.128938
1996:08:03,0.134934
1996:08:04,0.14071
1996:08:05,0.146543
1996:08:06,0.152433
1996:08:07,0.158384
1996:08:08,0.164397
1996:08:09,0.170473
1996:08:10,0.176615
1996:08:11,0.182824
1996:08:12,0.189115
1996:08:13,0.195488
1996:08:14,0.201947
1996:08:15,0.208493
1996:08:16,0.215129
1996:08:17,0.221855
1996:08:18,0.228675
1996:08:19,0.235423
1996:08:20,0.242101
1996:08:21,0.24871
1996:08:22,0.255255
1996:08:23,0.261735
1996:08:24,0.268153
1996:08:25,0.274511
1996:08:26,0.280413
1996:08:27,0.285861
1996:08:28,0.290856
1996:08:29,0.2954
1996:08:30,0.299494
1996:08:31,0.303139
1996:09:01,0.306337
1996:09:02,0.309139
1996:09:03,0.311546
1996:09:04,0.313558
1996:09:05,0.315176
1996:09:06,0.316401
1996:09:07,0.317233
1996:09:08,0.317672
1996:09:09,0.317769
1996:09:10,0.317524
1996:09:11,0.316938
1996:09:12,0.316009
1996:09:13,0.314738
1996:09:14,0.313125
1996:09:15,0.311168
1996:09:16,0.309277
1996:09:17,0.307452
1996:09:18,0.305692
1996:09:19,0.303997
1996:09:20,0.302365
1996:09:21,0.300798
1996:09:22,0.299293
1996:09:23,0.297059
1996:09:24,0.294094
1996:09:25,0.290398
1996:09:26,0.28597
1996:09:27,0.280808
1996:09:28,0.274911
1996:09:29,0.268277
1996:09:30,0.260489
1996:10:01,0.251543
1996:10:02,0.243052
1996:10:03,0.235014
1996:10:04,0.227426
1996:10:05,0.220286
1996:10:06,0.213591
1996:10:07,0.207857
1996:10:08,0.20308
1996:10:09,0.199261
1996:10:10,0.196397
1996:10:11,0.194488
1996:10:12,0.193534
1996:10:13,0.193533
1996:10:14,0.194576
1996:10:15,0.196661
1996:10:16,0.199789
1996:10:17,0.203962
1996:10:18,0.209181
1996:10:19,0.215448
1996:10:20,0.222763
1996:10:21,0.231858
1996:10:22,0.242735
1996:10:23,0.255396
1996:10:24,0.269847
1996:10:25,0.286092
1996:10:26,0.304134
1996:10:27,0.323981
1996:10:28,0.344103
1996:10:29,0.364506
1996:10:30,0.385197
1996:10:31,0.406182
1996:11:01,0.427467
1996:11:02,0.446487
1996:11:03,0.463249
1996:11:04,0.478242
1996:11:05,0.491469
1996:11:06,0.502937
1996:11:07,0.512646
1996:11:08,0.520602
1996:11:09,0.526805
1996:11:10,0.531259
1996:11:11,0.534948
1996:11:12,0.537874
1996:11:13,0.540037
1996:11:14,0.541439
1996:11:15,0.542079
1996:11:16,0.541959
1996:11:17,0.541077
1996:11:18,0.539003
1996:11:19,0.535737
1996:11:20,0.531278
1996:11:21,0.525623
1996:11:22,0.518773
1996:11:23,0.510723
1996:11:24,0.501473
1996:11:25,0.490118
1996:11:26,0.476654
1996:11:27,0.461078
1996:11:28,0.443384
1996:11:29,0.423568
1996:11:30,0.401623
1996:12:01,0.377544
1996:12:02,0.355236
1996:12:03,0.334694
1996:12:04,0.315911
1996:12:05,0.298881
1996:12:06,0.283601
1996:12:07,0.270064
1996:12:08,0.258267
1996:12:09,0.247057
1996:12:10,0.23643
1996:12:11,0.226385
1996:12:12,0.216916
1996:12:13,0.208023
1996:12:14,0.199701
1996:12:15,0.191949
1996:12:16,0.184798
1996:12:17,0.178246
1996:12:18,0.172291
1996:12:19,0.166932
1996:12:20,0.162166
1996:12:21,0.157992
1996:12:22,0.154409
1996:12:23,0.151815
1996:12:24,0.15021
1996:12:25,0.149592
1996:12:26,0.149962
1996:12:27,0.151319
1996:12:28,0.153664
1996:12:29,0.156998
1996:12:30,0.160569
1996:12:31,0.164379
1997:01:01,0.168429
1997:01:02,0.173326
1997:01:03,0.179073
1997:01:04,0.185671
1997:01:05,0.193122
1997:01:06,0.200837
1997:01:07,0.208818
1997:01:08,0.217067
1997:01:09,0.225587
1997:01:10,0.23438
1997:01:11,0.243449
1997:01:12,0.252797
1997:01:13,0.264384
1997:01:14,0.278212
1997:01:15,0.294287
1997:01:16,0.312612
1997:01:17,0.333194
1997:01:18,0.356038
1997:01:19,0.381153
1997:01:20,0.407425
1997:01:21,0.434863
1997:01:22,0.463475
1997:01:23,0.49327
1997:01:24,0.524256
1997:01:25,0.556444
1997:01:26,0.589842
1997:01:27,0.624394
1997:01:28,0.66011
1997:01:29,0.697001
1997:01:30,0.735077
1997:01:31,0.774351
1997:02:01,0.814835
1997:02:02,0.852699
1997:02:03,0.887482
1997:02:04,0.919195
1997:02:05,0.947846
1997:02:06,0.973446
1997:02:07,0.996
1997:02:08,1.01552
1997:02:09,1.032
1997:02:10,1.04617
1997:02:11,1.05803
1997:02:12,1.06757
1997:02:13,1.07481
1997:02:14,1.07975
1997:02:15,1.08238
1997:02:16,1.08272
1997:02:17,1.08124
1997:02:18,1.07795
1997:02:19,1.07286
1997:02:20,1.06595
1997:02:21,1.05722
1997:02:22,1.04668
1997:02:23,1.03432
1997:02:24,1.01969
1997:02:25,1.00278
1997:02:26,0.983594
1997:02:27,0.962116
1997:02:28,0.938344
1997:03:01,0.912271
1997:03:02,0.886728
1997:03:03,0.861552
1997:03:04,0.836733
1997:03:05,0.812266
1997:03:06,0.788141
1997:03:07,0.764353
1997:03:08,0.740894
1997:03:09,0.717757
1997:03:10,0.695179
1997:03:11,0.673153
1997:03:12,0.651673
1997:03:13,0.630731
1997:03:14,0.610323
1997:03:15,0.590441
1997:03:16,0.57108
1997:03:17,0.551949
1997:03:18,0.533043
1997:03:19,0.514356
1997:03:20,0.495882
1997:03:21,0.477616
1997:03:22,0.459552
1997:03:23,0.441685
1997:03:24,0.424619
1997:03:25,0.408347
1997:03:26,0.392865
1997:03:27,0.378169
1997:03:28,0.364254
1997:03:29,0.351115
1997:03:30,0.33875
1997:03:31,0.326706
1997:04:01,0.314981
1997:04:02,0.303825
1997:04:03,0.293235
1997:04:04,0.283209
1997:04:05,0.273742
1997:04:06,0.264833
1997:04:07,0.256695
1997:04:08,0.249327
1997:04:09,0.242725
1997:04:10,0.236888
1997:04:11,0.231815
1997:04:12,0.227503
1997:04:13,0.223951
1997:04:14,0.220308
1997:04:15,0.216571
1997:04:16,0.21274
1997:04:17,0.208814
1997:04:18,0.204791
1997:04:19,0.20067
1997:04:20,0.19645
1997:04:21,0.193682
1997:04:22,0.192366
1997:04:23,0.192499
1997:04:24,0.194084
1997:04:25,0.197119
1997:04:26,0.201607
1997:04:27,0.207548
1997:04:28,0.214258
1997:04:29,0.221739
1997:04:30,0.229993
1997:05:01,0.239023
1997:05:02,0.24849
1997:05:03,0.258396
1997:05:04,0.268744
1997:05:05,0.278249
1997:05:06,0.286914
1997:05:07,0.29474
1997:05:08,0.301731
1997:05:09,0.307888
1997:05:10,0.313214
1997:05:11,0.317709
1997:05:12,0.322608
1997:05:13,0.32791
1997:05:14,0.333618
1997:05:15,0.339733
1997:05:16,0.346258
1997:05:17,0.353193
1997:05:18,0.360543
1997:05:19,0.367869
1997:05:20,0.375176
1997:05:21,0.382464
1997:05:22,0.389736
1997:05:23,0.396995
1997:05:24,0.404242
1997:05:25,0.411479
1997:05:26,0.419203
1997:05:27,0.427415
1997:05:28,0.436118
1997:05:29,0.445315
1997:05:30,0.455007
1997:05:31,0.465199
1997:06:01,0.475893
1997:06:02,0.486684
1997:06:03,0.497576
1997:06:04,0.50857
1997:06:05,0.519672
1997:06:06,0.530884
1997:06:07,0.542209
1997:06:08,0.553652
1997:06:09,0.565145
1997:06:10,0.576694
1997:06:11,0.588301
1997:06:12,0.599969
1997:06:13,0.611703
1997:06:14,0.623506
1997:06:15,0.635382
1997:06:16,0.646227
1997:06:17,0.656045
1997:06:18,0.664839
1997:06:19,0.672612
1997:06:20,0.679365
1997:06:21,0.685102
1997:06:22,0.689823
1997:06:23,0.694634
1997:06:24,0.699536
1997:06:25,0.70453
1997:06:26,0.709618
1997:06:27,0.714802
1997:06:28,0.720082
1997:06:29,0.725461
1997:06:30,0.731763
1997:07:01,0.73899
1997:07:02,0.746547
1997:07:03,0.754438
1997:07:04,0.762664
1997:07:05,0.771227
1997:07:06,0.780132
1997:07:07,0.78753
1997:07:08,0.793424
1997:07:09,0.797815
1997:07:10,0.800706
1997:07:11,0.802097
1997:07:12,0.801988
1997:07:13,0.800379
1997:07:14,0.79684
1997:07:15,0.791368
1997:07:16,0.783963
1997:07:17,0.774622
1997:07:18,0.763342
1997:07:19,0.75012
1997:07:20,0.734952
1997:07:21,0.719223
1997:07:22,0.702928
1997:07:23,0.686063
1997:07:24,0.668623
1997:07:25,0.650601
1997:07:26,0.631993
1997:07:27,0.612794
1997:07:28,0.593391
1997:07:29,0.57378
1997:07:30,0.553954
1997:07:31,0.533908
1997:08:01,0.513635
1997:08:02,0.495362
1997:08:03,0.479084
1997:08:04,0.464576
1997:08:05,0.451835
1997:08:06,0.440855
1997:08:07,0.431634
1997:08:08,0.424169
1997:08:09,0.418458
1997:08:10,0.414499
1997:08:11,0.412524
1997:08:12,0.412533
1997:08:13,0.414527
1997:08:14,0.418504
1997:08:15,0.424468
1997:08:16,0.432419
1997:08:17,0.44236
1997:08:18,0.452971
1997:08:19,0.464257
1997:08:20,0.47622
1997:08:21,0.488864
1997:08:22,0.502193
1997:08:23,0.516211
1997:08:24,0.530922
1997:08:25,0.547267
1997:08:26,0.56525
1997:08:27,0.584877
1997:08:28,0.606155
1997:08:29,0.629088
1997:08:30,0.653685
1997:08:31,0.679953
1997:09:01,0.706848
1997:09:02,0.731516
1997:09:03,0.753963
1997:09:04,0.774199
1997:09:05,0.792227
1997:09:06,0.808054
1997:09:07,0.821684
1997:09:08,0.834008
1997:09:09,0.84503
1997:09:10,0.854752
1997:09:11,0.863178
1997:09:12,0.87031
1997:09:13,0.876151
1997:09:14,0.880702
1997:09:15,0.884059
1997:09:16,0.886225
1997:09:17,0.887199
1997:09:18,0.886982
1997:09:19,0.885574
1997:09:20,0.882974
1997:09:21,0.879182
1997:09:22,0.874061
1997:09:23,0.867612
1997:09:24,0.859831
1997:09:25,0.850717
1997:09:26,0.840266
1997:09:27,0.828475
1997:09:28,0.815341
1997:09:29,0.80058
1997:09:30,0.784185
1997:10:01,0.766153
1997:10:02,0.748793
1997:10:03,0.732102
1997:10:04,0.716073
1997:10:05,0.700702
1997:10:06,0.685962
1997:10:07,0.67185
1997:10:08,0.658361
1997:10:09,0.645491
1997:10:10,0.633235
1997:10:11,0.621591
1997:10:12,0.610555
1997:10:13,0.600961
1997:10:14,0.592805
1997:10:15,0.586085
1997:10:16,0.580799
1997:10:17,0.576946
1997:10:18,0.574524
1997:10:19,0.573533
1997:10:20,0.572864
1997:10:21,0.572517
1997:10:22,0.572492
1997:10:23,0.572789
1997:10:24,0.573408
1997:10:25,0.574349
1997:10:26,0.575613
1997:10:27,0.578039
1997:10:28,0.581628
1997:10:29,0.586382
1997:10:30,0.592302
1997:10:31,0.599389
1997:11:01,0.607646
1997:11:02,0.615386
1997:11:03,0.622086
1997:11:04,0.627749
1997:11:05,0.632376
1997:11:06,0.635969
1997:11:07,0.638528
1997:11:08,0.640054
1997:11:09,0.640549
1997:11:10,0.640995
1997:11:11,0.641393
1997:11:12,0.641742
1997:11:13,0.642044
1997:11:14,0.642298
1997:11:15,0.642503
1997:11:16,0.642661
1997:11:17,0.64131
1997:11:18,0.638448
1997:11:19,0.634076
1997:11:20,0.628192
1997:11:21,0.620794
1997:11:22,0.61188
1997:11:23,0.601447
1997:11:24,0.590587
1997:11:25,0.579295
1997:11:26,0.567569
1997:11:27,0.555404
1997:11:28,0.542798
1997:11:29,0.529746
1997:11:30,0.516245
1997:12:01,0.501842
1997:12:02,0.487935
1997:12:03,0.47452
1997:12:04,0.461594
1997:12:05,0.449153
1997:12:06,0.437192
1997:12:07,0.425709
1997:12:08,0.415002
1997:12:09,0.40507
1997:12:10,0.395909
1997:12:11,0.387516
1997:12:12,0.379888
1997:12:13,0.373024
1997:12:14,0.366921
1997:12:15,0.360726
1997:12:16,0.354436
1997:12:17,0.34805
1997:12:18,0.341565
1997:12:19,0.334979
1997:12:20,0.328292
1997:12:21,0.3215
1997:12:22,0.314848
1997:12:23,0.308334
1997:12:24,0.301956
1997:12:25,0.295712
1997:12:26,0.2896
1997:12:27,0.283619
1997:12:28,0.277766
1997:12:29,0.272745
1997:12:30,0.268554
1997:12:31,0.265193
1998:01:01,0.26266
1998:01:02,0.260608
1998:01:03,0.259039
1998:01:04,0.25795
1998:01:05,0.257802
1998:01:06,0.258597
1998:01:07,0.260333
1998:01:08,0.263012
1998:01:09,0.266634
1998:01:10,0.2712
1998:01:11,0.276712
1998:01:12,0.282796
1998:01:13,0.289456
1998:01:14,0.296693
1998:01:15,0.304508
1998:01:16,0.312905
1998:01:17,0.321886
1998:01:18,0.331454
1998:01:19,0.339653
1998:01:20,0.346487
1998:01:21,0.351957
1998:01:22,0.356064
1998:01:23,0.358811
1998:01:24,0.360198
1998:01:25,0.360225
1998:01:26,0.360736
1998:01:27,0.361732
1998:01:28,0.363212
1998:01:29,0.365177
1998:01:30,0.367627
1998:01:31,0.370564
1998:02:01,0.373989
1998:02:02,0.376694
1998:02:03,0.37868
1998:02:04,0.379949
1998:02:05,0.380499
1998:02:06,0.380333
1998:02:07,0.379449
1998:02:08,0.377847
1998:02:09,0.37615
1998:02:10,0.374358
1998:02:11,0.372469
1998:02:12,0.370484
1998:02:13,0.368401
1998:02:14,0.366221
1998:02:15,0.363941
1998:02:16,0.361394
1998:02:17,0.358579
1998:02:18,0.355494
1998:02:19,0.352139
1998:02:20,0.348513
1998:02:21,0.344614
1998:02:22,0.340442
1998:02:23,0.335279
1998:02:24,0.329125
1998:02:25,0.321977
1998:02:26,0.313833
1998:02:27,0.30469
1998:02:28,0.294547
1998:03:01,0.2834
1998:03:02,0.272433
1998:03:03,0.261643
1998:03:04,0.251028
1998:03:05,0.240584
1998:03:06,0.230307
1998:03:07,0.220196
1998:03:08,0.210246
1998:03:09,0.201333
1998:03:10,0.193456
1998:03:11,0.186611
1998:03:12,0.180796
1998:03:13,0.17601
1998:03:14,0.172252
1998:03:15,0.169519
1998:03:16,0.16742
1998:03:17,0.165952
1998:03:18,0.165117
1998:03:19,0.164913
1998:03:20,0.16534
1998:03:21,0.166399
1998:03:22,0.16809
1998:03:23,0.169923
1998:03:24,0.171898
1998:03:25,0.174016
1998:03:26,0.176277
1998:03:27,0.178682
1998:03:28,0.181232
1998:03:29,0.183928
1998:03:30,0.187165
1998:03:31,0.190945
1998:04:01,0.195269
1998:04:02,0.199806
1998:04:03,0.20456
1998:04:04,0.209531
1998:04:05,0.214721
1998:04:06,0.219776
1998:04:07,0.224698
1998:04:08,0.229487
1998:04:09,0.234146
1998:04:10,0.238675
1998:04:11,0.243077
1998:04:12,0.247352
1998:04:13,0.25244
1998:04:14,0.258342
1998:04:15,0.26506
1998:04:16,0.272596
1998:04:17,0.280952
1998:04:18,0.290131
1998:04:19,0.300136
1998:04:20,0.310141
1998:04:21,0.320148
1998:04:22,0.330162
1998:04:23,0.340185
1998:04:24,0.350221
1998:04:25,0.360271
1998:04:26,0.37034
1998:04:27,0.380385
1998:04:28,0.390411
1998:04:29,0.40042
1998:04:30,0.410415
1998:05:01,0.420399
1998:05:02,0.428478
1998:05:03,0.434657
1998:05:04,0.439335
1998:05:05,0.442516
1998:05:06,0.444199
1998:05:07,0.444386
1998:05:08,0.443076
1998:05:09,0.440269
1998:05:10,0.435964
1998:05:11,0.430474
1998:05:12,0.423797
1998:05:13,0.415931
1998:05:14,0.406874
1998:05:15,0.396623
1998:05:16,0.385175
1998:05:17,0.372526
1998:05:18,0.357999
1998:05:19,0.341589
1998:05:20,0.323292
1998:05:21,0.303101
1998:05:22,0.281012
1998:05:23,0.257016
1998:05:24,0.231107
1998:05:25,0.204101
1998:05:26,0.17599
1998:05:27,0.146766
1998:05:28,0.116419
1998:05:29,0.08494
1998:05:30,0.0523202
1998:05:31,0.0185494
1998:06:01,-0.0176979
1998:06:02,-0.0538527
1998:06:03,-0.089926
1998:06:04,-0.125928
1998:06:05,-0.161871
1998:06:06,-0.197765
1998:06:07,-0.23362
1998:06:08,-0.268107
1998:06:09,-0.301235
1998:06:10,-0.333015
1998:06:11,-0.363456
1998:06:12,-0.392567
1998:06:13,-0.420357
1998:06:14,-0.446834
1998:06:15,-0.471425
1998:06:16,-0.494137
1998:06:17,-0.514977
1998:06:18,-0.53395
1998:06:19,-0.551064
1998:06:20,-0.566322
1998:06:21,-0.57973
1998:06:22,-0.59131
1998:06:23,-0.601067
1998:06:24,-0.609002
1998:06:25,-0.615118
1998:06:26,-0.619417
1998:06:27,-0.621901
1998:06:28,-0.62257
1998:06:29,-0.623233
1998:06:30,-0.623889
1998:07:01,-0.62454
1998:07:02,-0.62302
1998:07:03,-0.619328
1998:07:04,-0.613463
1998:07:05,-0.605424
1998:07:06,-0.59648
1998:07:07,-0.586627
1998:07:08,-0.575864
1998:07:09,-0.564186
1998:07:10,-0.551591
1998:07:11,-0.538074
1998:07:12,-0.523632
1998:07:13,-0.506639
1998:07:14,-0.48709
1998:07:15,-0.46498
1998:07:16,-0.440302
1998:07:17,-0.413048
1998:07:18,-0.38321
1998:07:19,-0.350779
1998:07:20,-0.314598
1998:07:21,-0.274657
1998:07:22,-0.230944
1998:07:23,-0.183445
1998:07:24,-0.132146
1998:07:25,-0.0770321
1998:07:26,-0.0180858
1998:07:27,0.0435295
1998:07:28,0.107832
1998:07:29,0.174842
1998:07:30,0.24458
1998:07:31,0.317065
1998:08:01,0.392321
1998:08:02,0.463578
1998:08:03,0.530769
1998:08:04,0.593915
1998:08:05,0.653036
1998:08:06,0.708148
1998:08:07,0.759269
1998:08:08,0.806414
1998:08:09,0.849597
1998:08:10,0.88899
1998:08:11,0.924604
1998:08:12,0.95645
1998:08:13,0.984538
1998:08:14,1.00888
1998:08:15,1.02947
1998:08:16,1.04633
1998:08:17,1.05955
1998:08:18,1.06914
1998:08:19,1.0751
1998:08:20,1.07743
1998:08:21,1.07613
1998:08:22,1.07121
1998:08:23,1.06265
1998:08:24,1.05108
1998:08:25,1.03648
1998:08:26,1.01886
1998:08:27,0.998207
1998:08:28,0.974517
1998:08:29,0.947782
1998:08:30,0.917995
1998:08:31,0.884908
1998:09:01,0.84851
1998:09:02,0.813973
1998:09:03,0.781287
1998:09:04,0.75044
1998:09:05,0.721425
1998:09:06,0.694232
1998:09:07,0.668293
1998:09:08,0.6436
1998:09:09,0.620147
1998:09:10,0.597925
1998:09:11,0.576929
1998:09:12,0.557152
1998:09:13,0.538587
1998:09:14,0.521652
1998:09:15,0.506339
1998:09:16,0.492646
1998:09:17,0.480568
1998:09:18,0.470101
1998:09:19,0.461242
1998:09:20,0.453988
1998:09:21,0.447792
1998:09:22,0.442653
1998:09:23,0.438568
1998:09:24,0.435537
1998:09:25,0.433559
1998:09:26,0.432633
1998:09:27,0.432758
1998:09:28,0.434775
1998:09:29,0.438684
1998:09:30,0.444487
1998:10:01,0.452185
1998:10:02,0.459358
1998:10:03,0.466008
1998:10:04,0.472136
1998:10:05,0.478031
1998:10:06,0.483694
1998:10:07,0.489127
1998:10:08,0.494332
1998:10:09,0.49931
1998:10:10,0.504062
1998:10:11,0.508591
1998:10:12,0.51238
1998:10:13,0.515431
1998:10:14,0.517744
1998:10:15,0.519321
1998:10:16,0.520161
1998:10:17,0.520265
1998:10:18,0.519634
1998:10:19,0.517773
1998:10:20,0.514683
1998:10:21,0.510362
1998:10:22,0.50481
1998:10:23,0.498024
1998:10:24,0.490003
1998:10:25,0.480744
1998:10:26,0.470584
1998:10:27,0.459519
1998:10:28,0.447547
1998:10:29,0.434664
1998:10:30,0.420866
1998:10:31,0.406149
1998:11:01,0.390508
1998:11:02,0.376031
1998:11:03,0.362715
1998:11:04,0.350554
1998:11:05,0.339546
1998:11:06,0.329687
1998:11:07,0.320974
1998:11:08,0.313404
1998:11:09,0.30743
1998:11:10,0.303049
1998:11:11,0.30026
1998:11:12,0.299062
1998:11:13,0.299456
1998:11:14,0.30144
1998:11:15,0.305016
1998:11:16,0.308053
1998:11:17,0.310551
1998:11:18,0.312511
1998:11:19,0.313934
1998:11:20,0.31482
1998:11:21,0.315169
1998:11:22,0.314982
1998:11:23,0.315838
1998:11:24,0.317736
1998:11:25,0.320678
1998:11:26,0.324663
1998:11:27,0.329694
1998:11:28,0.335773
1998:11:29,0.342899
1998:11:30,0.351541
1998:12:01,0.3617
1998:12:02,0.371522
1998:12:03,0.38101
1998:12:04,0.390167
1998:12:05,0.398996
1998:12:06,0.4075
1998:12:07,0.414045
1998:12:08,0.418634
1998:12:09,0.421267
1998:12:10,0.421946
1998:12:11,0.42067
1998:12:12,0.41744
1998:12:13,0.412254
1998:12:14,0.405663
1998:12:15,0.397665
1998:12:16,0.388257
1998:12:17,0.377437
1998:12:18,0.3652
1998:12:19,0.351545
1998:12:20,0.336465
1998:12:21,0.322048
1998:12:22,0.30829
1998:12:23,0.295185
1998:12:24,0.282731
1998:12:25,0.270922
1998:12:26,0.259757
1998:12:27,0.249231
1998:12:28,0.237405
1998:12:29,0.224275
1998:12:30,0.209838
1998:12:31,0.194089
1999:01:01,0.177023
1999:01:02,0.161499
1999:01:03,0.147512
1999:01:04,0.135894
1999:01:05,0.126641
1999:01:06,0.119752
1999:01:07,0.115224
1999:01:08,0.113055
1999:01:09,0.113245
1999:01:10,0.115794
1999:01:11,0.119824
1999:01:12,0.125337
1999:01:13,0.132333
1999:01:14,0.140816
1999:01:15,0.150787
1999:01:16,0.16225
1999:01:17,0.175208
1999:01:18,0.188678
1999:01:19,0.202664
1999:01:20,0.217172
1999:01:21,0.232204
1999:01:22,0.247766
1999:01:23,0.263862
1999:01:24,0.280497
1999:01:25,0.298643
1999:01:26,0.318305
1999:01:27,0.33949
1999:01:28,0.362203
1999:01:29,0.386451
1999:01:30,0.412242
1999:01:31,0.439583
1999:02:01,0.468137
1999:02:02,0.493831
1999:02:03,0.516675
1999:02:04,0.536674
1999:02:05,0.553835
1999:02:06,0.568162
1999:02:07,0.579661
1999:02:08,0.5899
1999:02:09,0.598884
1999:02:10,0.606613
1999:02:11,0.613092
1999:02:12,0.618321
1999:02:13,0.622303
1999:02:14,0.625038
1999:02:15,0.625164
1999:02:16,0.62268
1999:02:17,0.617586
1999:02:18,0.60988
1999:02:19,0.599559
1999:02:20,0.586622
1999:02:21,0.571063
1999:02:22,0.553256
1999:02:23,0.533196
1999:02:24,0.510875
1999:02:25,0.486289
1999:02:26,0.459428
1999:02:27,0.430286
1999:02:28,0.398853
1999:03:01,0.365093
1999:03:02,0.332542
1999:03:03,0.301189
1999:03:04,0.271025
1999:03:05,0.242042
1999:03:06,0.21423
1999:03:07,0.187581
1999:03:08,0.162467
1999:03:09,0.138881
1999:03:10,0.116814
1999:03:11,0.096262
1999:03:12,0.0772171
1999:03:13,0.059674
1999:03:14,0.0436273
1999:03:15,0.028574
1999:03:16,0.0145096
1999:03:17,0.00142968
1999:03:18,-0.0106696
1999:03:19,-0.0217918
1999:03:20,-0.0319405
1999:03:21,-0.0411186
1999:03:22,-0.049521
1999:03:23,-0.0571503
1999:03:24,-0.0640088
1999:03:25,-0.0700986
1999:03:26,-0.0754215
1999:03:27,-0.079979
1999:03:28,-0.0837727
1999:03:29,-0.0859615
1999:03:30,-0.0865462
1999:03:31,-0.0855269
1999:04:01,-0.0829033
1999:04:02,-0.0793033
1999:04:03,-0.0747257
1999:04:04,-0.0691693
1999:04:05,-0.0627463
1999:04:06,-0.0554546
1999:04:07,-0.0472922
1999:04:08,-0.0382565
1999:04:09,-0.0283449
1999:04:10,-0.0175543
1999:04:11,-0.00588142
1999:04:12,0.0060697
1999:04:13,0.0183027
1999:04:14,0.0308214
1999:04:15,0.0436293
1999:04:16,0.0567306
1999:04:17,0.070129
1999:04:18,0.0838287
1999:04:19,0.0970291
1999:04:20,0.109734
1999:04:21,0.121948
1999:04:22,0.133674
1999:04:23,0.144915
1999:04:24,0.155676
1999:04:25,0.165959
1999:04:26,0.177006
1999:04:27,0.188819
1999:04:28,0.201402
1999:04:29,0.214759
1999:04:30,0.228895
1999:05:01,0.243812
1999:05:02,0.257898
1999:05:03,0.271581
1999:05:04,0.284864
1999:05:05,0.297751
1999:05:06,0.310246
1999:05:07,0.322353
1999:05:08,0.334076
1999:05:09,0.345417
1999:05:10,0.355376
1999:05:11,0.363954
1999:05:12,0.371154
1999:05:13,0.376979
1999:05:14,0.38143
1999:05:15,0.384509
1999:05:16,0.386216
1999:05:17,0.386811
1999:05:18,0.386294
1999:05:19,0.384666
1999:05:20,0.381926
1999:05:21,0.378072
1999:05:22,0.373104
1999:05:23,0.367021
1999:05:24,0.36017
1999:05:25,0.352551
1999:05:26,0.34416
1999:05:27,0.334995
1999:05:28,0.325053
1999:05:29,0.314332
1999:05:30,0.302828
1999:05:31,0.290309
1999:06:01,0.276773
1999:06:02,0.264163
1999:06:03,0.252475
1999:06:04,0.241706
1999:06:05,0.231852
1999:06:06,0.222911
1999:06:07,0.214287
1999:06:08,0.205977
1999:06:09,0.197979
1999:06:10,0.19029
1999:06:11,0.182908
1999:06:12,0.175832
1999:06:13,0.169058
1999:06:14,0.163236
1999:06:15,0.158364
1999:06:16,0.154441
1999:06:17,0.151466
1999:06:18,0.149438
1999:06:19,0.148356
1999:06:20,0.148219
1999:06:21,0.148896
1999:06:22,0.150386
1999:06:23,0.152691
1999:06:24,0.15581
1999:06:25,0.159745
1999:06:26,0.164497
